time,KE,GE,PE,H_total
2.215,0.5086014539660534,0.4988628826490952,6.878338149356054e-06,1.0074712149532978
2.22,0.5080172394683813,0.49942769133469356,6.876081443038965e-06,1.007451806884518
2.225,0.5076966424459968,0.49973196164119243,6.875238383316495e-06,1.0074354793255724
2.23,0.5076628023425535,0.49975622859837443,6.875123740565875e-06,1.0074259060646684
2.235,0.5078522734165217,0.49956547314903893,6.875678405448574e-06,1.0074246222439662
2.24,0.5081459054940938,0.4992782891978517,6.877324475964287e-06,1.0074310720164215
2.245,0.5084063505643497,0.4990298019169203,6.8807001928848e-06,1.007443033181463
2.25,0.5085137835175368,0.4989366083939122,6.8863577645145525e-06,1.0074572782692135
2.255,0.5083932235119525,0.49907020725047746,6.894502595862938e-06,1.007470325265026
2.2600000000000002,0.5080293777704149,0.49944286409736705,6.904833419713432e-06,1.0074791467012016
2.265,0.5074676532985768,0.5000071635648096,6.916514968431207e-06,1.007481733378355
2.27,0.5068024743883119,0.5006680384309107,6.9282841703744735e-06,1.007477441103393
2.275,0.5061560310125599,0.501304111766426,6.938662916798738e-06,1.007467081441903
2.2800000000000002,0.5056519169361591,0.5017938861795285,6.946229601465077e-06,1.007452749345289
2.285,0.5053887374137785,0.5020417247034339,6.949890798243638e-06,1.0074374120080105
2.29,0.5054186707996531,0.501998695021505,6.949094927867206e-06,1.007424314916086
2.295,0.5057351865201745,0.5016741615183855,6.94394128525475e-06,1.0074162919798453
